origin_id,dest_id,origin_roadway,origin_cross_street,origin_direction,dest_roadway,dest_cross_street,dest_direction,segment_length_kilometers,timestamp,travel_time,speed_kph,summary_samples,origin_region,dest_region,origin_OBJECTID,dest_OBJECTID
highway9-highway27,lloydtown-highway27,highway-27,highway-9,southbound,highway-27,lloydtown-rd,southbound,2.1,2023-04-11_22:00:03,164,46,1,king-township,king-township,332,336
highway9-400sb,highway9-400nb,highway-9,400sb-offramp,eastbound,highway-9,400nb-offramp,eastbound,0.35,2023-04-11_22:00:03,47,27,2,king-township,king-township,334,333
highway9-400nb,highway9-400sb,highway-9,400nb-offramp,westbound,highway-9,400sb-offramp,westbound,0.35,2023-04-11_22:00:03,42,30,4,king-township,king-township,333,334
highway9-400sb,highway9-highway27,highway-9,400sb-offramp,westbound,highway-9,highway-27,westbound,6.8,2023-04-11_22:00:03,295,83,1,king-township,king-township,334,332
jane-kingvaughan,king-jane,jane-st,king-vaughan-rd,northbound,jane-st,king-rd,northbound,2.0,2023-04-11_22:00:03,100,72,8,vaughan,king-township,71,131
king-jane,lloydtown-janescurve,jane-st,king-rd,northbound,jane-st,jane-st-southcurve,northbound,8.3,2023-04-11_22:00:03,370,81,1,king-township,king-township,131,246
lloydtown-janescurve,lloydtown-janencurve,jane-st,jane-st-southcurve,northbound,jane-st,jane-st-northcurve,northbound,1.1,2023-04-11_22:00:03,63,63,2,king-township,king-township,246,145
king-jane,jane-kingvaughan,jane-st,king-rd,southbound,jane-st,king-vaughan-rd,southbound,2.0,2023-04-11_22:00:03,109,66,17,king-township,vaughan,131,71
keele-king,keele-15thsdrd,keele-st,king-rd,northbound,keele-st,15th-sdrd,northbound,2.0,2023-04-11_22:00:03,152,47,1,king-township,king-township,279,298
king-weston,king-jane,king-rd,weston-rd,eastbound,king-rd,jane-st,eastbound,2.0,2023-04-11_22:00:03,122,59,12,king-township,king-township,55,131
king-jane,keele-king,king-rd,jane-st,eastbound,king-rd,keele-st.,eastbound,2.2,2023-04-11_22:00:03,135,59,6,king-township,king-township,131,279
keele-king,king-dufferin,king-rd,keele-st.,eastbound,king-rd,dufferin-st,eastbound,1.9,2023-04-11_22:00:03,142,48,3,king-township,king-township,279,70
king-dufferin,king-bathurst,king-rd,dufferin-st,eastbound,king-rd,bathurst-st,eastbound,2.0,2023-04-11_22:00:03,91,79,7,king-township,king-township,70,278
king-bathurst,yonge-king,king-rd,bathurst-st,eastbound,king-rd,yonge-st,eastbound,2.2,2023-04-11_22:00:03,154,51,3,king-township,richmond-hill,278,277
king-weston,king-400nb,king-rd,weston-rd,eastbound,king-rd,400nb-offramp,eastbound,1.2,2023-04-11_22:00:03,81,53,2,king-township,king-township,55,326
king-400nb,king-jane,king-rd,400nb-offramp,eastbound,king-rd,jane-st,eastbound,0.85,2023-04-11_22:00:03,40,76,3,king-township,king-township,326,131
king-weston,king-400sb,king-rd,weston-rd,eastbound,king-rd,400sb-offramp,eastbound,0.8,2023-04-11_22:00:03,45,64,3,king-township,king-township,55,321
king-400sb,king-400nb,king-rd,400sb-offramp,eastbound,king-rd,400nb-offramp,eastbound,0.3,2023-04-11_22:00:03,48,22,2,king-township,king-township,321,326
king-jane,king-weston,king-rd,jane-st,westbound,king-rd,weston-rd,westbound,2.0,2023-04-11_22:00:03,124,58,10,king-township,king-township,131,55
keele-king,king-jane,king-rd,keele-st.,westbound,king-rd,jane-st,westbound,2.2,2023-04-11_22:00:03,144,55,3,king-township,king-township,279,131
king-dufferin,keele-king,king-rd,dufferin-st,westbound,king-rd,keele-st.,westbound,1.9,2023-04-11_22:00:03,121,57,2,king-township,king-township,70,279
king-bathurst,king-dufferin,king-rd,bathurst-st,westbound,king-rd,dufferin-st,westbound,2.0,2023-04-11_22:00:03,111,65,3,king-township,king-township,278,70
yonge-king,king-bathurst,king-rd,yonge-st,westbound,king-rd,bathurst-st,westbound,2.2,2023-04-11_22:00:03,191,41,1,richmond-hill,king-township,277,278
king-jane,king-400nb,king-rd,jane-st,westbound,king-rd,400nb-offramp,westbound,0.85,2023-04-11_22:00:03,48,64,4,king-township,king-township,131,326
king-400sb,king-weston,king-rd,400sb-offramp,westbound,king-rd,weston-rd,westbound,0.8,2023-04-11_22:00:03,41,70,3,king-township,king-township,321,55
king-400nb,king-400sb,king-rd,400nb-offramp,westbound,king-rd,400sb-offramp,westbound,0.3,2023-04-11_22:00:03,16,68,1,king-township,king-township,326,321
king-weston,king-highway27,king-rd,weston-rd,westbound,king-rd,highway-27,westbound,6.2,2023-04-11_22:00:03,312,72,1,king-township,king-township,55,337
keele-lloydtown,aurora-dufferin,lloydtown-aurora-rd,keele-st.,eastbound,lloydtown-aurora-rd,dufferin-st,eastbound,2.1,2023-04-11_22:00:03,110,69,1,king-township,king-township,246,76
lloydtown-janescurve,keele-lloydtown,lloydtown-aurora-rd,jane-st-southlloyd,eastbound,lloydtown-aurora-rd,keele-st.,eastbound,2.0,2023-04-11_22:00:03,123,59,1,king-township,king-township,246,246
aurora-dufferin,keele-lloydtown,lloydtown-aurora-rd,dufferin-st,westbound,lloydtown-aurora-rd,keele-st.,westbound,2.1,2023-04-11_22:00:03,123,61,1,king-township,king-township,76,246
keele-lloydtown,lloydtown-janescurve,lloydtown-aurora-rd,keele-st.,westbound,lloydtown-aurora-rd,jane-st-southlloyd,westbound,2.0,2023-04-11_22:00:03,115,63,1,king-township,king-township,246,246
wellington-dufferin,aur-well-bath,wellington-st,dufferin-st,eastbound,wellington-st,bathurst-st,eastbound,2.0,2023-04-11_22:00:03,100,72,6,king-township,aurora,107,439
weston-kingvaughan,king-weston,weston-rd,king-vaughan-rd,northbound,weston-rd,king-rd,northbound,2.0,2023-04-11_22:00:03,129,56,3,vaughan,king-township,413,55
weston-kirby,king-weston,weston-rd,kirby-rd,northbound,weston-rd,king-rd,northbound,4.1,2023-04-11_22:00:03,222,66,1,vaughan,king-township,206,55
king-weston,weston-kingvaughan,weston-rd,king-rd,southbound,weston-rd,king-vaughan-rd,southbound,2.0,2023-04-11_22:00:03,150,48,1,king-township,vaughan,55,413
king-weston,weston-kirby,weston-rd,king-rd,southbound,weston-rd,kirby-rd,southbound,4.1,2023-04-11_22:00:03,220,67,5,king-township,vaughan,55,206
aurora-dufferin,stjohnssdrd-bathurst,18th-sdrd,dufferin-st.,eastbound,18th-sdrd,bathurst,eastbound,1.99,2023-04-11_22:15:00,122,59,2,king-township,aurora,76,39
stjohnssdrd-bathurst,aurora-dufferin,18th-sdrd,bathurst,westbound,18th-sdrd,dufferin-st.,westbound,1.99,2023-04-11_22:15:00,118,61,2,aurora,king-township,39,76
bathurst-kingvaughan,bathurst-kingshill,bathurst,king-vaughan-rd,northbound,bathurst,kingshill,northbound,1.2,2023-04-11_22:15:00,63,69,5,richmond-hill,king-township,256,293
king-bathurst,bathurst-humberland,bathurst,king-rd,northbound,bathurst,humberland,northbound,1.3,2023-04-11_22:15:00,77,61,2,king-township,richmond-hill,278,275
highway9-400nb,davis-jane,davis-dr,400nb-offramp,eastbound,davis-dr,jane-st,eastbound,1.1,2023-04-11_22:15:00,49,81,5,king-township,king-township,333,237
davis-dufferin,davis-bathurst,davis-dr,dufferin-st,eastbound,davis-dr,bathurst,eastbound,2.0,2023-04-11_22:15:00,85,85,3,king-township,newmarket,427,186
davis-keele,davis-dufferin,davis-dr,keele-st.,eastbound,davis-dr,dufferin-st,eastbound,2.2,2023-04-11_22:15:00,97,82,5,king-township,king-township,438,427
davis-jane,davis-keele,davis-dr,jane-st,eastbound,davis-dr,keele-st.,eastbound,2.0,2023-04-11_22:15:00,77,94,1,king-township,king-township,237,438
davis-keele,davis-bathurst,davis-dr,keele-st.,eastbound,davis-dr,bathurst,eastbound,4.2,2023-04-11_22:15:00,183,83,7,king-township,newmarket,438,186
davis-jane,highway9-400nb,davis-dr,jane-st,westbound,davis-dr,400nb-offramp,westbound,1.1,2023-04-11_22:15:00,51,78,6,king-township,king-township,237,333
davis-bathurst,davis-dufferin,davis-dr,bathurst,westbound,davis-dr,dufferin-st,westbound,2.0,2023-04-11_22:15:00,99,73,3,newmarket,king-township,186,427
davis-dufferin,davis-keele,davis-dr,dufferin-st,westbound,davis-dr,keele-st.,westbound,2.2,2023-04-11_22:15:00,95,83,2,king-township,king-township,427,438
davis-keele,davis-jane,davis-dr,keele-st.,westbound,davis-dr,jane-st,westbound,2.0,2023-04-11_22:15:00,77,94,4,king-township,king-township,438,237
davis-bathurst,davis-keele,davis-dr,bathurst,westbound,davis-dr,keele-st.,westboudn,4.2,2023-04-11_22:15:00,176,86,3,newmarket,king-township,186,438
dufferin-kingvaughan,king-dufferin,dufferin-st,king-vaughan-rd,northbound,dufferin-st,king-rd,northbound,2.1,2023-04-11_22:15:00,97,78,2,vaughan,king-township,149,70
highway27-kirby,king-highway27,highway-27,kirby-rd,northbound,highway-27,king-rd,northbound,4.1,2023-04-11_22:15:00,205,72,1,vaughan,king-township,340,337
king-highway27,highway27-mactaggart_parkheightstrail,highway-27,king-rd,northbound,highway-27,mactaggartdr/parkheightstrl,northbound,1.1,2023-04-11_22:15:00,91,44,1,king-township,king-township,337,338
highway9-400sb,highway9-400nb,highway-9,400sb-offramp,eastbound,highway-9,400nb-offramp,eastbound,0.35,2023-04-11_22:15:00,46,27,1,king-township,king-township,334,333
highway9-400nb,highway9-400sb,highway-9,400nb-offramp,westbound,highway-9,400sb-offramp,westbound,0.35,2023-04-11_22:15:00,27,47,5,king-township,king-township,333,334
highway9-400sb,highway9-highway27,highway-9,400sb-offramp,westbound,highway-9,highway-27,westbound,6.8,2023-04-11_22:15:00,312,78,1,king-township,king-township,334,332
jane-kingvaughan,king-jane,jane-st,king-vaughan-rd,northbound,jane-st,king-rd,northbound,2.0,2023-04-11_22:15:00,99,73,7,vaughan,king-township,71,131
king-jane,jane-kingvaughan,jane-st,king-rd,southbound,jane-st,king-vaughan-rd,southbound,2.0,2023-04-11_22:15:00,129,56,6,king-township,vaughan,131,71
keele-king,keele-15thsdrd,keele-st,king-rd,northbound,keele-st,15th-sdrd,northbound,2.0,2023-04-11_22:15:00,114,63,1,king-township,king-township,279,298
king-weston,king-jane,king-rd,weston-rd,eastbound,king-rd,jane-st,eastbound,2.0,2023-04-11_22:15:00,110,65,6,king-township,king-township,55,131
king-jane,keele-king,king-rd,jane-st,eastbound,king-rd,keele-st.,eastbound,2.2,2023-04-11_22:15:00,143,55,1,king-township,king-township,131,279
keele-king,king-dufferin,king-rd,keele-st.,eastbound,king-rd,dufferin-st,eastbound,1.9,2023-04-11_22:15:00,144,47,2,king-township,king-township,279,70
king-dufferin,king-bathurst,king-rd,dufferin-st,eastbound,king-rd,bathurst-st,eastbound,2.0,2023-04-11_22:15:00,100,72,5,king-township,king-township,70,278
king-bathurst,yonge-king,king-rd,bathurst-st,eastbound,king-rd,yonge-st,eastbound,2.2,2023-04-11_22:15:00,154,51,2,king-township,richmond-hill,278,277
king-weston,king-400nb,king-rd,weston-rd,eastbound,king-rd,400nb-offramp,eastbound,1.2,2023-04-11_22:15:00,61,71,1,king-township,king-township,55,326
king-400nb,king-jane,king-rd,400nb-offramp,eastbound,king-rd,jane-st,eastbound,0.85,2023-04-11_22:15:00,42,73,3,king-township,king-township,326,131
king-weston,king-400sb,king-rd,weston-rd,eastbound,king-rd,400sb-offramp,eastbound,0.8,2023-04-11_22:15:00,43,67,2,king-township,king-township,55,321
king-400sb,king-400nb,king-rd,400sb-offramp,eastbound,king-rd,400nb-offramp,eastbound,0.3,2023-04-11_22:15:00,37,29,5,king-township,king-township,321,326
king-jane,king-weston,king-rd,jane-st,westbound,king-rd,weston-rd,westbound,2.0,2023-04-11_22:15:00,138,52,13,king-township,king-township,131,55
keele-king,king-jane,king-rd,keele-st.,westbound,king-rd,jane-st,westbound,2.2,2023-04-11_22:15:00,147,54,1,king-township,king-township,279,131
king-dufferin,keele-king,king-rd,dufferin-st,westbound,king-rd,keele-st.,westbound,1.9,2023-04-11_22:15:00,153,45,1,king-township,king-township,70,279
king-bathurst,king-dufferin,king-rd,bathurst-st,westbound,king-rd,dufferin-st,westbound,2.0,2023-04-11_22:15:00,111,65,5,king-township,king-township,278,70
king-jane,king-400nb,king-rd,jane-st,westbound,king-rd,400nb-offramp,westbound,0.85,2023-04-11_22:15:00,44,70,2,king-township,king-township,131,326
king-400nb,king-400sb,king-rd,400nb-offramp,westbound,king-rd,400sb-offramp,westbound,0.3,2023-04-11_22:15:00,14,77,1,king-township,king-township,326,321
lloydtown-janescurve,keele-lloydtown,lloydtown-aurora-rd,jane-st-southlloyd,eastbound,lloydtown-aurora-rd,keele-st.,eastbound,2.0,2023-04-11_22:15:00,111,65,2,king-township,king-township,246,246
lloydtown-janescurve,aurora-dufferin,lloydtown-aurora-rd,jane-st-southlloyd,eastbound,lloydtown-aurora-rd,dufferin-st,eastbound,4.1,2023-04-11_22:15:00,220,67,1,king-township,king-township,246,76
aurora-dufferin,keele-lloydtown,lloydtown-aurora-rd,dufferin-st,westbound,lloydtown-aurora-rd,keele-st.,westbound,2.1,2023-04-11_22:15:00,113,67,1,king-township,king-township,76,246
wellington-dufferin,aur-well-bath,wellington-st,dufferin-st,eastbound,wellington-st,bathurst-st,eastbound,2.0,2023-04-11_22:15:00,92,78,2,king-township,aurora,107,439
weston-kingvaughan,king-weston,weston-rd,king-vaughan-rd,northbound,weston-rd,king-rd,northbound,2.0,2023-04-11_22:15:00,118,61,2,vaughan,king-township,413,55
king-weston,weston-kirby,weston-rd,king-rd,southbound,weston-rd,kirby-rd,southbound,4.1,2023-04-11_22:15:00,208,71,2,king-township,vaughan,55,206
aurora-dufferin,stjohnssdrd-bathurst,18th-sdrd,dufferin-st.,eastbound,18th-sdrd,bathurst,eastbound,1.99,2023-04-11_22:30:02,138,52,1,king-township,aurora,76,39
king-bathurst,bathurst-humberland,bathurst,king-rd,northbound,bathurst,humberland,northbound,1.3,2023-04-11_22:30:02,87,54,3,king-township,richmond-hill,278,275
bathurst-humberland,king-bathurst,bathurst,humberland,southbound,bathurst,king-rd,southbound,1.3,2023-04-11_22:30:02,105,45,3,richmond-hill,king-township,275,278
highway9-400nb,davis-jane,davis-dr,400nb-offramp,eastbound,davis-dr,jane-st,eastbound,1.1,2023-04-11_22:30:02,53,75,2,king-township,king-township,333,237
davis-dufferin,davis-bathurst,davis-dr,dufferin-st,eastbound,davis-dr,bathurst,eastbound,2.0,2023-04-11_22:30:02,92,78,2,king-township,newmarket,427,186
davis-keele,davis-dufferin,davis-dr,keele-st.,eastbound,davis-dr,dufferin-st,eastbound,2.2,2023-04-11_22:30:02,92,86,2,king-township,king-township,438,427
davis-keele,davis-bathurst,davis-dr,keele-st.,eastbound,davis-dr,bathurst,eastbound,4.2,2023-04-11_22:30:02,181,84,3,king-township,newmarket,438,186
davis-jane,highway9-400nb,davis-dr,jane-st,westbound,davis-dr,400nb-offramp,westbound,1.1,2023-04-11_22:30:02,50,79,2,king-township,king-township,237,333
davis-bathurst,davis-dufferin,davis-dr,bathurst,westbound,davis-dr,dufferin-st,westbound,2.0,2023-04-11_22:30:02,82,88,2,newmarket,king-township,186,427
davis-keele,davis-jane,davis-dr,keele-st.,westbound,davis-dr,jane-st,westbound,2.0,2023-04-11_22:30:02,81,89,2,king-township,king-township,438,237
davis-bathurst,davis-keele,davis-dr,bathurst,westbound,davis-dr,keele-st.,westboudn,4.2,2023-04-11_22:30:02,163,93,2,newmarket,king-township,186,438
dufferin-15thsdrd,wellington-dufferin,dufferin-st,15th-sdrd,northbound,dufferin-st,wellington-st,northbound,4.2,2023-04-11_22:30:02,221,68,1,king-township,king-township,40,107
highway27-kirby,king-highway27,highway-27,kirby-rd,northbound,highway-27,king-rd,northbound,4.1,2023-04-11_22:30:02,217,68,2,vaughan,king-township,340,337
king-highway27,highway27-mactaggart_parkheightstrail,highway-27,king-rd,northbound,highway-27,mactaggartdr/parkheightstrl,northbound,1.1,2023-04-11_22:30:02,79,50,2,king-township,king-township,337,338
highway27-kingvaughan,king-highway27,highway-27,king-vaughan-rd,northbound,highway-27,king-rd,northbound,2.0,2023-04-11_22:30:02,111,65,2,vaughan,king-township,420,337
highway27-mactaggart_parkheightstrail,highway27-17thsdrd,highway-27,mactaggartdr/parkheightstrl,northbound,highway-27,17th-sdrd,northbound,5.2,2023-04-11_22:30:02,261,72,1,king-township,king-township,338,434
highway9-400sb,highway9-400nb,highway-9,400sb-offramp,eastbound,highway-9,400nb-offramp,eastbound,0.35,2023-04-11_22:30:02,26,48,2,king-township,king-township,334,333
highway9-400nb,highway9-400sb,highway-9,400nb-offramp,westbound,highway-9,400sb-offramp,westbound,0.35,2023-04-11_22:30:02,22,57,2,king-township,king-township,333,334
jane-kingvaughan,king-jane,jane-st,king-vaughan-rd,northbound,jane-st,king-rd,northbound,2.0,2023-04-11_22:30:02,109,66,7,vaughan,king-township,71,131
king-jane,jane-kingvaughan,jane-st,king-rd,southbound,jane-st,king-vaughan-rd,southbound,2.0,2023-04-11_22:30:02,124,58,6,king-township,vaughan,131,71
king-weston,king-jane,king-rd,weston-rd,eastbound,king-rd,jane-st,eastbound,2.0,2023-04-11_22:30:02,108,67,6,king-township,king-township,55,131
king-jane,keele-king,king-rd,jane-st,eastbound,king-rd,keele-st.,eastbound,2.2,2023-04-11_22:30:02,130,61,1,king-township,king-township,131,279
keele-king,king-dufferin,king-rd,keele-st.,eastbound,king-rd,dufferin-st,eastbound,1.9,2023-04-11_22:30:02,143,48,2,king-township,king-township,279,70
king-dufferin,king-bathurst,king-rd,dufferin-st,eastbound,king-rd,bathurst-st,eastbound,2.0,2023-04-11_22:30:02,85,85,4,king-township,king-township,70,278
king-bathurst,yonge-king,king-rd,bathurst-st,eastbound,king-rd,yonge-st,eastbound,2.2,2023-04-11_22:30:02,168,47,1,king-township,richmond-hill,278,277
king-400nb,king-jane,king-rd,400nb-offramp,eastbound,king-rd,jane-st,eastbound,0.85,2023-04-11_22:30:02,37,83,4,king-township,king-township,326,131
king-weston,king-400sb,king-rd,weston-rd,eastbound,king-rd,400sb-offramp,eastbound,0.8,2023-04-11_22:30:02,54,53,1,king-township,king-township,55,321
king-400sb,king-400nb,king-rd,400sb-offramp,eastbound,king-rd,400nb-offramp,eastbound,0.3,2023-04-11_22:30:02,48,22,1,king-township,king-township,321,326
king-jane,king-weston,king-rd,jane-st,westbound,king-rd,weston-rd,westbound,2.0,2023-04-11_22:30:02,126,57,16,king-township,king-township,131,55
keele-king,king-jane,king-rd,keele-st.,westbound,king-rd,jane-st,westbound,2.2,2023-04-11_22:30:02,135,59,5,king-township,king-township,279,131
king-dufferin,keele-king,king-rd,dufferin-st,westbound,king-rd,keele-st.,westbound,1.9,2023-04-11_22:30:02,171,40,3,king-township,king-township,70,279
king-bathurst,king-dufferin,king-rd,bathurst-st,westbound,king-rd,dufferin-st,westbound,2.0,2023-04-11_22:30:02,102,71,2,king-township,king-township,278,70
yonge-king,king-bathurst,king-rd,yonge-st,westbound,king-rd,bathurst-st,westbound,2.2,2023-04-11_22:30:02,167,47,1,richmond-hill,king-township,277,278
king-jane,king-400nb,king-rd,jane-st,westbound,king-rd,400nb-offramp,westbound,0.85,2023-04-11_22:30:02,43,71,3,king-township,king-township,131,326
king-400nb,king-400sb,king-rd,400nb-offramp,westbound,king-rd,400sb-offramp,westbound,0.3,2023-04-11_22:30:02,33,33,3,king-township,king-township,326,321
keele-lloydtown,aurora-dufferin,lloydtown-aurora-rd,keele-st.,eastbound,lloydtown-aurora-rd,dufferin-st,eastbound,2.1,2023-04-11_22:30:02,110,69,1,king-township,king-township,246,76
lloydtown-janescurve,keele-lloydtown,lloydtown-aurora-rd,jane-st-southlloyd,eastbound,lloydtown-aurora-rd,keele-st.,eastbound,2.0,2023-04-11_22:30:02,109,66,2,king-township,king-township,246,246
lloydtown-janescurve,aurora-dufferin,lloydtown-aurora-rd,jane-st-southlloyd,eastbound,lloydtown-aurora-rd,dufferin-st,eastbound,4.1,2023-04-11_22:30:02,221,67,1,king-township,king-township,246,76
weston-kingvaughan,king-weston,weston-rd,king-vaughan-rd,northbound,weston-rd,king-rd,northbound,2.0,2023-04-11_22:30:02,103,70,6,vaughan,king-township,413,55
weston-kirby,king-weston,weston-rd,kirby-rd,northbound,weston-rd,king-rd,northbound,4.1,2023-04-11_22:30:02,232,64,1,vaughan,king-township,206,55
king-weston,weston-kingvaughan,weston-rd,king-rd,southbound,weston-rd,king-vaughan-rd,southbound,2.0,2023-04-11_22:30:02,147,49,2,king-township,vaughan,55,413
king-weston,weston-kirby,weston-rd,king-rd,southbound,weston-rd,kirby-rd,southbound,4.1,2023-04-11_22:30:02,221,67,2,king-township,vaughan,55,206
king-bathurst,bathurst-humberland,bathurst,king-rd,northbound,bathurst,humberland,northbound,1.3,2023-04-11_22:39:59,87,54,2,king-township,richmond-hill,278,275
bathurst-kingshill,bathurst-kingvaughan,bathurst,kingshill,southbound,bathurst,king-vaughan-rd,southbound,1.2,2023-04-11_22:39:59,45,96,1,king-township,richmond-hill,293,256
bathurst-humberland,king-bathurst,bathurst,humberland,southbound,bathurst,king-rd,southbound,1.3,2023-04-11_22:39:59,114,41,1,richmond-hill,king-township,275,278
highway9-400nb,davis-jane,davis-dr,400nb-offramp,eastbound,davis-dr,jane-st,eastbound,1.1,2023-04-11_22:39:59,67,59,6,king-township,king-township,333,237
davis-dufferin,davis-bathurst,davis-dr,dufferin-st,eastbound,davis-dr,bathurst,eastbound,2.0,2023-04-11_22:39:59,92,78,1,king-township,newmarket,427,186
davis-keele,davis-dufferin,davis-dr,keele-st.,eastbound,davis-dr,dufferin-st,eastbound,2.2,2023-04-11_22:39:59,99,80,3,king-township,king-township,438,427
davis-keele,davis-bathurst,davis-dr,keele-st.,eastbound,davis-dr,bathurst,eastbound,4.2,2023-04-11_22:39:59,190,80,3,king-township,newmarket,438,186
davis-jane,highway9-400nb,davis-dr,jane-st,westbound,davis-dr,400nb-offramp,westbound,1.1,2023-04-11_22:39:59,45,88,2,king-township,king-township,237,333
davis-bathurst,davis-dufferin,davis-dr,bathurst,westbound,davis-dr,dufferin-st,westbound,2.0,2023-04-11_22:39:59,78,92,2,newmarket,king-township,186,427
davis-dufferin,davis-keele,davis-dr,dufferin-st,westbound,davis-dr,keele-st.,westbound,2.2,2023-04-11_22:39:59,88,90,2,king-township,king-township,427,438
davis-keele,davis-jane,davis-dr,keele-st.,westbound,davis-dr,jane-st,westbound,2.0,2023-04-11_22:39:59,77,94,2,king-township,king-township,438,237
davis-bathurst,davis-keele,davis-dr,bathurst,westbound,davis-dr,keele-st.,westboudn,4.2,2023-04-11_22:39:59,159,95,2,newmarket,king-township,186,438
dufferin-kingvaughan,king-dufferin,dufferin-st,king-vaughan-rd,northbound,dufferin-st,king-rd,northbound,2.1,2023-04-11_22:39:59,85,89,1,vaughan,king-township,149,70
highway27-kirby,king-highway27,highway-27,kirby-rd,northbound,highway-27,king-rd,northbound,4.1,2023-04-11_22:39:59,238,62,2,vaughan,king-township,340,337
king-highway27,highway27-mactaggart_parkheightstrail,highway-27,king-rd,northbound,highway-27,mactaggartdr/parkheightstrl,northbound,1.1,2023-04-11_22:39:59,88,45,3,king-township,king-township,337,338
highway27-kingvaughan,king-highway27,highway-27,king-vaughan-rd,northbound,highway-27,king-rd,northbound,2.0,2023-04-11_22:39:59,111,65,2,vaughan,king-township,420,337
highway27-mactaggart_parkheightstrail,highway27-17thsdrd,highway-27,mactaggartdr/parkheightstrl,northbound,highway-27,17th-sdrd,northbound,5.2,2023-04-11_22:39:59,258,73,1,king-township,king-township,338,434
highway9-400sb,highway9-400nb,highway-9,400sb-offramp,eastbound,highway-9,400nb-offramp,eastbound,0.35,2023-04-11_22:39:59,36,35,2,king-township,king-township,334,333
highway9-400nb,highway9-400sb,highway-9,400nb-offramp,westbound,highway-9,400sb-offramp,westbound,0.35,2023-04-11_22:39:59,30,42,1,king-township,king-township,333,334
jane-kingvaughan,king-jane,jane-st,king-vaughan-rd,northbound,jane-st,king-rd,northbound,2.0,2023-04-11_22:39:59,106,68,7,vaughan,king-township,71,131
king-jane,jane-kingvaughan,jane-st,king-rd,southbound,jane-st,king-vaughan-rd,southbound,2.0,2023-04-11_22:39:59,124,58,4,king-township,vaughan,131,71
king-weston,king-jane,king-rd,weston-rd,eastbound,king-rd,jane-st,eastbound,2.0,2023-04-11_22:39:59,106,68,5,king-township,king-township,55,131
king-jane,keele-king,king-rd,jane-st,eastbound,king-rd,keele-st.,eastbound,2.2,2023-04-11_22:39:59,131,60,2,king-township,king-township,131,279
keele-king,king-dufferin,king-rd,keele-st.,eastbound,king-rd,dufferin-st,eastbound,1.9,2023-04-11_22:39:59,118,58,1,king-township,king-township,279,70
king-dufferin,king-bathurst,king-rd,dufferin-st,eastbound,king-rd,bathurst-st,eastbound,2.0,2023-04-11_22:39:59,85,85,1,king-township,king-township,70,278
king-bathurst,yonge-king,king-rd,bathurst-st,eastbound,king-rd,yonge-st,eastbound,2.2,2023-04-11_22:39:59,141,56,1,king-township,richmond-hill,278,277
king-400nb,king-jane,king-rd,400nb-offramp,eastbound,king-rd,jane-st,eastbound,0.85,2023-04-11_22:39:59,40,76,6,king-township,king-township,326,131
king-400sb,king-400nb,king-rd,400sb-offramp,eastbound,king-rd,400nb-offramp,eastbound,0.3,2023-04-11_22:39:59,38,28,2,king-township,king-township,321,326
king-jane,king-weston,king-rd,jane-st,westbound,king-rd,weston-rd,westbound,2.0,2023-04-11_22:39:59,129,56,12,king-township,king-township,131,55
keele-king,king-jane,king-rd,keele-st.,westbound,king-rd,jane-st,westbound,2.2,2023-04-11_22:39:59,127,62,3,king-township,king-township,279,131
king-dufferin,keele-king,king-rd,dufferin-st,westbound,king-rd,keele-st.,westbound,1.9,2023-04-11_22:39:59,121,57,2,king-township,king-township,70,279
king-bathurst,king-dufferin,king-rd,bathurst-st,westbound,king-rd,dufferin-st,westbound,2.0,2023-04-11_22:39:59,102,71,2,king-township,king-township,278,70
yonge-king,king-bathurst,king-rd,yonge-st,westbound,king-rd,bathurst-st,westbound,2.2,2023-04-11_22:39:59,167,47,1,richmond-hill,king-township,277,278
king-400nb,king-weston,king-rd,400nb-offramp,westbound,king-rd,weston-rd,westbound,1.2,2023-04-11_22:39:59,81,53,3,king-township,king-township,326,55
king-jane,king-400nb,king-rd,jane-st,westbound,king-rd,400nb-offramp,westbound,0.85,2023-04-11_22:39:59,44,70,4,king-township,king-township,131,326
king-400sb,king-weston,king-rd,400sb-offramp,westbound,king-rd,weston-rd,westbound,0.8,2023-04-11_22:39:59,46,63,1,king-township,king-township,321,55
king-400nb,king-400sb,king-rd,400nb-offramp,westbound,king-rd,400sb-offramp,westbound,0.3,2023-04-11_22:39:59,34,32,5,king-township,king-township,326,321
king-weston,king-highway27,king-rd,weston-rd,westbound,king-rd,highway-27,westbound,6.2,2023-04-11_22:39:59,306,73,3,king-township,king-township,55,337
keele-lloydtown,aurora-dufferin,lloydtown-aurora-rd,keele-st.,eastbound,lloydtown-aurora-rd,dufferin-st,eastbound,2.1,2023-04-11_22:39:59,100,76,1,king-township,king-township,246,76
lloydtown-janescurve,keele-lloydtown,lloydtown-aurora-rd,jane-st-southlloyd,eastbound,lloydtown-aurora-rd,keele-st.,eastbound,2.0,2023-04-11_22:39:59,111,65,1,king-township,king-township,246,246
lloydtown-janescurve,aurora-dufferin,lloydtown-aurora-rd,jane-st-southlloyd,eastbound,lloydtown-aurora-rd,dufferin-st,eastbound,4.1,2023-04-11_22:39:59,212,70,1,king-township,king-township,246,76
weston-kingvaughan,king-weston,weston-rd,king-vaughan-rd,northbound,weston-rd,king-rd,northbound,2.0,2023-04-11_22:39:59,112,64,4,vaughan,king-township,413,55
